_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,Data_Source,OBJECTID,Date_Added,wardName,geometry
295,550,Pharmazone,Pharmacy Immunization Site,1069 Midland Avenue,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-901-3040,None,None,None,https://www.pharmazonehc.com/,Ontario Health; Toronto Public Health,309,2021-05-15,Scarborough Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.260829926981, 43.742297398202]]}"
296,551,Rexall,Pharmacy Immunization Site,2447 Kingston Road,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,310,2021-05-15,Scarborough Southwest,"{'type': 'MultiPoint', 'coordinates': [[-79.248508413489, 43.708849143204]]}"
297,552,Seamless Care Pharmacy,Pharmacy Immunization Site,15 Grand Marshall Drive,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-281-9900,None,None,None,https://www.seamlesscare.ca/,Ontario Health; Toronto Public Health,311,2021-05-15,Scarborough-Rouge Park,"{'type': 'MultiPoint', 'coordinates': [[-79.195332644178, 43.800351118533]]}"
298,553,Wal-Mart Pharmacy,Pharmacy Immunization Site,3132 Eglinton Avenue East,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,Ontario Health; Toronto Public Health,312,2021-05-15,Scarborough-Guildwood,"{'type': 'MultiPoint', 'coordinates': [[-79.223973615346, 43.742232465354]]}"
299,554,West Hill Pharmasave,Pharmacy Immunization Site,"4218 Lawrence Avenue East, Unit 4",None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-284-4741,None,None,None,https://www.westhillpharmacy.com/,Ontario Health; Toronto Public Health,313,2021-05-15,Scarborough-Rouge Park,"{'type': 'MultiPoint', 'coordinates': [[-79.184206699996, 43.769548230629]]}"
300,556,Shoppers Drug Mart,Pharmacy Immunization Site,900 Albion Road,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,None,Ontario Health; Toronto Public Health,314,2021-05-24,Etobicoke North,"{'type': 'MultiPoint', 'coordinates': [[-79.55997622669, 43.735422811048]]}"
301,557,Shoppers Drug Mart,Pharmacy Immunization Site,951 Bay Street,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,None,Ontario Health; Toronto Public Health,315,2021-05-24,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.386908395424, 43.664780433504]]}"
302,559,Rexall,Pharmacy Immunization Site,4702 Jane Street,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,316,2021-05-29,Humber River-Black Creek,"{'type': 'MultiPoint', 'coordinates': [[-79.521205573102, 43.769893541916]]}"
303,560,NoFrills Pharmacy,Pharmacy Immunization Site,245 Dixon Road,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid19.nofrills.ca/en,Ontario Health; Toronto Public Health,317,2021-05-29,Etobicoke Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.545096988449, 43.69600702874]]}"
304,561,Prince Edward Pharmacy,Pharmacy Immunization Site,324 Prince Edward Drive South,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-748-3331,None,None,None,https://princeedwardpharmacy.ca/,Ontario Health; Toronto Public Health,318,2021-05-29,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.505441786598, 43.648299396353]]}"
305,562,Shoppers Drug Mart,Pharmacy Immunization Site,1530 Albion Road,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-741-7711,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,319,2021-05-29,Etobicoke North,"{'type': 'MultiPoint', 'coordinates': [[-79.584563871161, 43.741901801644]]}"
306,563,Shoppers Drug Mart,Pharmacy Immunization Site,25 The West Mall,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,320,2021-05-29,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.557204457669, 43.611899151933]]}"
307,564,Shoppers Drug Mart,Pharmacy Immunization Site,201 Lloyd Manor Road,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,321,2021-05-29,Etobicoke Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.555645415341, 43.67540433444]]}"
308,565,Shoppers Drug Mart,Pharmacy Immunization Site,"1735 Kipling Avenue, Unit 2",None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,322,2021-05-29,Etobicoke Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.557182999997, 43.693136971122]]}"
309,566,Loblaw Pharmacy,Pharmacy Immunization Site,3501 Yonge Street,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid19.yourhealthmattershere.ca/en,Ontario Health; Toronto Public Health,323,2021-05-29,Don Valley West,"{'type': 'MultiPoint', 'coordinates': [[-79.404160957668, 43.735656431872]]}"
310,567,NoFrills Pharmacy,Pharmacy Immunization Site,1591 Wilson Avenue,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid19.nofrills.ca/en,Ontario Health; Toronto Public Health,324,2021-05-29,Humber River-Black Creek,"{'type': 'MultiPoint', 'coordinates': [[-79.509677828833, 43.7198879522]]}"
311,568,Shoppers Drug Mart,Pharmacy Immunization Site,2794 Victoria Park Avenue,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,325,2021-05-29,Don Valley North,"{'type': 'MultiPoint', 'coordinates': [[-79.330359758336, 43.788321656301]]}"
312,569,Shoppers Drug Mart,Pharmacy Immunization Site,5899 Leslie Street,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,326,2021-05-29,Don Valley North,"{'type': 'MultiPoint', 'coordinates': [[-79.369027415341, 43.79908392848]]}"
313,570,Shoppers Drug Mart,Pharmacy Immunization Site,1285 York Mills Road Unit A,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-447-5555,None,None,None,https://covid-19.shoppersdrugmart.ca/en,Ontario Health; Toronto Public Health,327,2021-05-29,Don Valley East,"{'type': 'MultiPoint', 'coordinates': [[-79.324919115341, 43.760924741151]]}"
314,513,College Medical Pharmacy,Pharmacy Immunization Site,474 College Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.collegemedical.ca/contactus.html,Ontario Health; Toronto Public Health,328,2021-05-15,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.409423815342, 43.656496636975]]}"
315,514,Dale's Pharmacy Parliament,Pharmacy Immunization Site,572 Parliament Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-921-5700,None,None,None,https://dalespharmacy.ca/,Ontario Health; Toronto Public Health,329,2021-05-15,Toronto Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.369615884383, 43.667715676874]]}"
316,515,Deer Park Pharmacy,Pharmacy Immunization Site,"55 St. Clair Avenue West, Unit 108",None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-923-1818,None,None,None,None,Ontario Health; Toronto Public Health,330,2021-05-15,Toronto-St. Paul's,"{'type': 'MultiPoint', 'coordinates': [[-79.396695271161, 43.687364860432]]}"
317,516,Drugsmart Pharmacy,Pharmacy Immunization Site,5 The Market Place,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://drugsmartpharmacy.ca,Ontario Health; Toronto Public Health,331,2021-05-15,Beaches-East York,"{'type': 'MultiPoint', 'coordinates': [[-79.292027299996, 43.696041120916]]}"
318,517,Health Care Mart,Pharmacy Immunization Site,1173 Queen Street West,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-539-9555,None,None,None,https://hcmpharmacy.pharmabest.ca,Ontario Health; Toronto Public Health,332,2021-05-15,Davenport,"{'type': 'MultiPoint', 'coordinates': [[-79.425990442324, 43.642756626173]]}"
319,518,Hooper's Pharmacy,Pharmacy Immunization Site,2136 Queen Street East,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://hoopershealth.com/,Ontario Health; Toronto Public Health,333,2021-05-15,Beaches-East York,"{'type': 'MultiPoint', 'coordinates': [[-79.293787542325, 43.671712167655]]}"
320,519,Islington IDA Pharmacy,Pharmacy Immunization Site,2428 Islington Avenue,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.guardian-ida-pharmacies.ca/erticle/covid-19-coronavirus,Ontario Health; Toronto Public Health,334,2021-05-15,Etobicoke North,"{'type': 'MultiPoint', 'coordinates': [[-79.559741344177, 43.723954421512]]}"
321,520,Medicine Cabinet,Pharmacy Immunization Site,2081 Lakeshore Boulevard West,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-901-9644,None,None,None,https://medcab.ca/,Ontario Health; Toronto Public Health,335,2021-05-15,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.476617915341, 43.630455960349]]}"
322,521,Metro Drugs,Pharmacy Immunization Site,844 Bathurst Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-537-1900,None,None,None,https://metrodrugs.ca/,Ontario Health; Toronto Public Health,336,2021-05-15,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.412022513489, 43.666447587053]]}"
323,522,Metro Pharmacy,Pharmacy Immunization Site,2155 St. Clair Avenue West,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.metro.ca/en/services/pharmacy/covid-19,Ontario Health; Toronto Public Health,337,2021-05-15,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.473153946029, 43.669846553485]]}"
324,523,Metro Pharmacy,Pharmacy Immunization Site,100 Lynn Williams Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.metro.ca/en/services/pharmacy/covid-19,Ontario Health; Toronto Public Health,338,2021-05-15,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.417823686505, 43.640054333682]]}"
325,524,Mount Pleasant Pharmacy,Pharmacy Immunization Site,245 Eglinton Avenue East,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-488-3232,None,None,None,None,Ontario Health; Toronto Public Health,339,2021-05-15,Don Valley West,"{'type': 'MultiPoint', 'coordinates': [[-79.389602186504, 43.708397432422]]}"
326,525,Old Park Pharmacy,Pharmacy Immunization Site,1042 Eglinton Avenue West,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-787-7341,None,None,None,https://www.oldparkpharmacy.com/,Ontario Health; Toronto Public Health,340,2021-05-15,Eglinton-Lawrence,"{'type': 'MultiPoint', 'coordinates': [[-79.43040315767, 43.700471714184]]}"
327,526,Queen East Medical Pharmacy,Pharmacy Immunization Site,1876 Queen Street East,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",647-313-1948,None,None,None,https://queeneastpharmacy.ca/,Ontario Health; Toronto Public Health,341,2021-05-15,Beaches-East York,"{'type': 'MultiPoint', 'coordinates': [[-79.306372184653, 43.669013453201]]}"
328,527,Rexall,Pharmacy Immunization Site,1820 Bayview Avenue,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-485-1853,None,None,None,https://www.rexall.ca/,Ontario Health; Toronto Public Health,342,2021-05-15,Don Valley West,"{'type': 'MultiPoint', 'coordinates': [[-79.37768955767, 43.713002385804]]}"
329,528,Rexall,Pharmacy Immunization Site,807 Broadview Avenue,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,343,2021-05-15,Toronto-Danforth,"{'type': 'MultiPoint', 'coordinates': [[-79.358281457669, 43.678160546656]]}"
330,529,Rexall,Pharmacy Immunization Site,1421 Dundas Street West,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,344,2021-05-15,Davenport,"{'type': 'MultiPoint', 'coordinates': [[-79.429322786505, 43.649585986037]]}"
331,530,Rexall,Pharmacy Immunization Site,76 Grenville Street,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,345,2021-05-15,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.387132028834, 43.661696196685]]}"
332,454,DEMARCO PHARMACY,Pharmacy Immunization Site,2394 KEELE ST,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-244-5888,None,None,None,None,Ontario Health; Toronto Public Health,346,2021-04-06,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.478256559, 43.70791816]]}"
333,455,MORELLI'S PHARMACY,Pharmacy Immunization Site,15 YORK ST,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-815-1200,None,None,None,https://morellispharmacy.com/,Ontario Health; Toronto Public Health,347,2021-04-06,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.380868079, 43.642339257]]}"
334,456,LOBLAW PHARMACY #1000,Pharmacy Immunization Site,585 QUEEN ST W,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid19.yourhealthmattershere.ca/en,Ontario Health; Toronto Public Health,348,2021-04-06,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.401593019, 43.647545422]]}"
335,457,DUNDAS WEST VILLAGE PHARMACY,Pharmacy Immunization Site,2940 DUNDAS ST W,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-761-9036,None,None,None,https://dundaswestpharmacy.ca/,Ontario Health; Toronto Public Health,349,2021-04-06,Parkdale-High Park,"{'type': 'MultiPoint', 'coordinates': [[-79.467581439, 43.665673881]]}"
336,459,UPTOWN PHARMACY,Pharmacy Immunization Site,243 EGLINTON AVE W,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-485-5005,None,None,None,https://www.guardian-ida-pharmacies.ca/,Ontario Health; Toronto Public Health,350,2021-04-06,Toronto-St. Paul's,"{'type': 'MultiPoint', 'coordinates': [[-79.406635373, 43.704795256]]}"
337,460,SHOPPERS DRUG MART #1304,Pharmacy Immunization Site,1400 DUPONT ST,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-532-9214,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,351,2021-04-06,Davenport,"{'type': 'MultiPoint', 'coordinates': [[-79.447489974, 43.666727207]]}"
338,461,EAGLE MANOR PHARMACY*,Pharmacy Immunization Site,1901 WESTON RD,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-241-1115,None,None,None,https://pharmasave.com/store/pharmasave-eagle-manor/,Ontario Health; Toronto Public Health,352,2021-04-06,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.515990047, 43.700580486]]}"
339,462,No Frills,Pharmacy Immunization Site,220 ROYAL YORK RD,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-251-9130,None,None,None,https://covid19.nofrills.ca/en,Ontario Health; Toronto Public Health,353,2021-04-06,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.497866329, 43.612250789]]}"
340,463,LOBLAW PHARMACY #1033,Pharmacy Immunization Site,51 GERRY FITZGERALD DR,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-665-7636,None,None,None,https://covid19.realcanadiansuperstore.ca/en?navid=flyout-L1-COVID-19,Ontario Health; Toronto Public Health,354,2021-04-06,York Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.471510478, 43.784818394]]}"
341,464,REXALL #877,Pharmacy Immunization Site,1127 MARKHAM RD,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,355,2021-04-06,Scarborough-Guildwood,"{'type': 'MultiPoint', 'coordinates': [[-79.230348611, 43.775419374]]}"
342,465,WAL-MART PHARMACY #1151,Pharmacy Immunization Site,2202 JANE STREET,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,Ontario Health; Toronto Public Health,356,2021-04-06,Humber River-Black Creek,"{'type': 'MultiPoint', 'coordinates': [[-79.510755023, 43.72216281]]}"
343,466,No Frills,Pharmacy Immunization Site,70 ISLAND RD,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid19.nofrills.ca/en,Ontario Health; Toronto Public Health,357,2021-04-06,Scarborough-Rouge Park,"{'type': 'MultiPoint', 'coordinates': [[-79.141806685, 43.798219978]]}"
344,467,REXALL #2063,Pharmacy Immunization Site,4890 DUNDAS ST WEST,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,358,2021-04-06,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.528639458, 43.64950653]]}"
345,468,SHOPPERS DRUG MART #869,Pharmacy Immunization Site,1533 JANE ST,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,359,2021-04-06,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.501633715, 43.696959116]]}"
346,469,DRUG STORE PHARMACY #4576,Pharmacy Immunization Site,1530 ALBION RD,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://covid19.nofrills.ca/en,Ontario Health; Toronto Public Health,360,2021-04-06,Etobicoke North,"{'type': 'MultiPoint', 'coordinates': [[-79.584602138, 43.741762541]]}"
347,470,REXALL #109,Pharmacy Immunization Site,4459 KINGSTON RD,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,361,2021-04-06,Scarborough-Guildwood,"{'type': 'MultiPoint', 'coordinates': [[-79.187302282, 43.768842131]]}"
348,471,WAL-MART PHARMACY,Pharmacy Immunization Site,2245 ISLINGTON AVE,None,None,None,None,None,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,Ontario Health; Toronto Public Health,362,2021-04-06,Etobicoke North,"{'type': 'MultiPoint', 'coordinates': [[-79.553595024, 43.714168034]]}"
349,472,WAL-MART PHARMACY,Pharmacy Immunization Site,165 NORTH QUEEN ST,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,Ontario Health; Toronto Public Health,363,2021-04-06,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.554141546, 43.618393076]]}"
350,473,SHOPPERS DRUG MART #1321,Pharmacy Immunization Site,110-390 QUEENS QUAY W,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-260-2766,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,364,2021-04-06,Spadina-Fort York,"{'type': 'MultiPoint', 'coordinates': [[-79.390534482, 43.638163615]]}"
351,474,WELCOME GUARDIAN PHARMACY,Pharmacy Immunization Site,1881 YONGE STREET,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-480-1420,None,None,None,https://davisvilleguardianpharmacy.ca/,Ontario Health; Toronto Public Health,365,2021-04-06,Toronto-St. Paul's,"{'type': 'MultiPoint', 'coordinates': [[-79.39605486, 43.697720065]]}"
352,475,WAL-MART PHARMACY,Pharmacy Immunization Site,300 BOROUGH DR,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-296-5056,None,None,None,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,Ontario Health; Toronto Public Health,366,2021-04-06,Scarborough Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.258018709, 43.776283247]]}"
353,476,REXALL #901,Pharmacy Immunization Site,2682 EGLINTON AVE EAST,None,None,None,None,None,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",None,None,None,None,https://www.rexall.ca/covid-19/vaccines,Ontario Health; Toronto Public Health,367,2021-04-06,Scarborough Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.249501507, 43.737273419]]}"
